track_id,playlist_id,date_added,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2igRi4SLvLCGrL5SGcNhv3,6YAG0Li1BoUkmhc8iycY6l,2017-08-19T00:33:41Z,Hammock,Millionyoung,0.61,0.954,4,-2.903,0,0.0628,0.0641,5.51e-05,0.124,0.748,112.007,audio_features,2igRi4SLvLCGrL5SGcNhv3,spotify:track:2igRi4SLvLCGrL5SGcNhv3,https://api.spotify.com/v1/tracks/2igRi4SLvLCGrL5SGcNhv3,https://api.spotify.com/v1/audio-analysis/2igRi4SLvLCGrL5SGcNhv3,183224,4
2FUHFEMdXa930HlZVooFPn,6YAG0Li1BoUkmhc8iycY6l,2017-08-20T00:05:06Z,Summer Love,Black Party,0.614,0.607,3,-7.837,0,0.0346,0.657,0.00124,0.336,0.873,159.763,audio_features,2FUHFEMdXa930HlZVooFPn,spotify:track:2FUHFEMdXa930HlZVooFPn,https://api.spotify.com/v1/tracks/2FUHFEMdXa930HlZVooFPn,https://api.spotify.com/v1/audio-analysis/2FUHFEMdXa930HlZVooFPn,74334,3
2fXwCWkh6YG5zU1IyvQrbs,6YAG0Li1BoUkmhc8iycY6l,2017-08-20T03:52:25Z,Broken Clocks,SZA,0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4
3QCkvCkKJjkRTngZRM5wVJ,6YAG0Li1BoUkmhc8iycY6l,2017-08-21T07:19:57Z,What Love Is,Matt Martians,0.72,0.818,11,-7.641,0,0.14,0.201,0.117,0.151,0.655,94.342,audio_features,3QCkvCkKJjkRTngZRM5wVJ,spotify:track:3QCkvCkKJjkRTngZRM5wVJ,https://api.spotify.com/v1/tracks/3QCkvCkKJjkRTngZRM5wVJ,https://api.spotify.com/v1/audio-analysis/3QCkvCkKJjkRTngZRM5wVJ,227998,4
3VeuvRWfJLSOzeVPrgi5MR,6YAG0Li1BoUkmhc8iycY6l,2017-08-21T07:20:24Z,Night Drive,Ari Lennox,0.817,0.455,11,-6.541,1,0.201,0.0682,2.27e-06,0.12,0.705,129.823,audio_features,3VeuvRWfJLSOzeVPrgi5MR,spotify:track:3VeuvRWfJLSOzeVPrgi5MR,https://api.spotify.com/v1/tracks/3VeuvRWfJLSOzeVPrgi5MR,https://api.spotify.com/v1/audio-analysis/3VeuvRWfJLSOzeVPrgi5MR,150133,4
1MVpa4w2TsjgUoJxMRAP0Z,6YAG0Li1BoUkmhc8iycY6l,2017-08-21T07:20:27Z,GOAT,Ari Lennox,0.696,0.581,8,-5.257,0,0.199,0.363,0,0.108,0.815,144.856,audio_features,1MVpa4w2TsjgUoJxMRAP0Z,spotify:track:1MVpa4w2TsjgUoJxMRAP0Z,https://api.spotify.com/v1/tracks/1MVpa4w2TsjgUoJxMRAP0Z,https://api.spotify.com/v1/audio-analysis/1MVpa4w2TsjgUoJxMRAP0Z,147107,4
7KA4W4McWYRpgf0fWsJZWB,6YAG0Li1BoUkmhc8iycY6l,2017-08-20T13:12:03Z,See You Again,"Tyler, The Creator",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
5GUYJTQap5F3RDQiCOJhrS,6YAG0Li1BoUkmhc8iycY6l,2017-08-21T07:21:39Z,Self Control,Frank Ocean,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,audio_features,5GUYJTQap5F3RDQiCOJhrS,spotify:track:5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS,249668,4
3eze1OsZ1rqeXkKStNfTmi,6YAG0Li1BoUkmhc8iycY6l,2017-08-21T07:21:48Z,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,0.505,0.397,5,-9.349,1,0.324,0.716,0,0.0853,0.558,95.063,audio_features,3eze1OsZ1rqeXkKStNfTmi,spotify:track:3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi,219683,1
3XzhyJvcEb5Pu4eQ5xvWJX,6YAG0Li1BoUkmhc8iycY6l,2017-08-22T17:45:35Z,Come Back (feat. Gnash),Kidswaste,0.794,0.725,11,-9.859,1,0.095,0.253,0.00965,0.104,0.409,100.015,audio_features,3XzhyJvcEb5Pu4eQ5xvWJX,spotify:track:3XzhyJvcEb5Pu4eQ5xvWJX,https://api.spotify.com/v1/tracks/3XzhyJvcEb5Pu4eQ5xvWJX,https://api.spotify.com/v1/audio-analysis/3XzhyJvcEb5Pu4eQ5xvWJX,213587,4
3XAFrOZbJYdMaHGP4qutqs,6YAG0Li1BoUkmhc8iycY6l,2017-08-23T04:00:53Z,Some,Steve Lacy,0.51,0.666,4,-7.474,0,0.0638,0.0248,0.058,0.0758,0.106,103.584,audio_features,3XAFrOZbJYdMaHGP4qutqs,spotify:track:3XAFrOZbJYdMaHGP4qutqs,https://api.spotify.com/v1/tracks/3XAFrOZbJYdMaHGP4qutqs,https://api.spotify.com/v1/audio-analysis/3XAFrOZbJYdMaHGP4qutqs,180696,4
6FBzhcfgGacfXF3AmtfEaX,6YAG0Li1BoUkmhc8iycY6l,2017-08-24T02:40:23Z,C U Girl,Steve Lacy,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,audio_features,6FBzhcfgGacfXF3AmtfEaX,spotify:track:6FBzhcfgGacfXF3AmtfEaX,https://api.spotify.com/v1/tracks/6FBzhcfgGacfXF3AmtfEaX,https://api.spotify.com/v1/audio-analysis/6FBzhcfgGacfXF3AmtfEaX,129698,4
3CLd7BfvgsBwBUI8kwFLU6,6YAG0Li1BoUkmhc8iycY6l,2017-08-24T02:40:35Z,iSpy (feat. Kodak Black),KYLE,0.776,0.724,7,-4.874,1,0.216,0.455,0,0.109,0.677,74.987,audio_features,3CLd7BfvgsBwBUI8kwFLU6,spotify:track:3CLd7BfvgsBwBUI8kwFLU6,https://api.spotify.com/v1/tracks/3CLd7BfvgsBwBUI8kwFLU6,https://api.spotify.com/v1/audio-analysis/3CLd7BfvgsBwBUI8kwFLU6,227779,4
5Ck3e6z1bcSCes5gdo0Ddt,6YAG0Li1BoUkmhc8iycY6l,2017-08-24T05:21:30Z,Bed Peace,Jhene Aiko,0.633,0.576,6,-7.837,1,0.0522,0.264,3.37e-05,0.127,0.296,119.799,audio_features,5Ck3e6z1bcSCes5gdo0Ddt,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,https://api.spotify.com/v1/tracks/5Ck3e6z1bcSCes5gdo0Ddt,https://api.spotify.com/v1/audio-analysis/5Ck3e6z1bcSCes5gdo0Ddt,256080,4
70mSuZmwSBVV8cdTw0OHpS,6YAG0Li1BoUkmhc8iycY6l,2017-08-24T07:10:57Z,One Hour,Baro,0.713,0.786,5,-8.15,0,0.214,0.424,3.03e-05,0.67,0.743,131.108,audio_features,70mSuZmwSBVV8cdTw0OHpS,spotify:track:70mSuZmwSBVV8cdTw0OHpS,https://api.spotify.com/v1/tracks/70mSuZmwSBVV8cdTw0OHpS,https://api.spotify.com/v1/audio-analysis/70mSuZmwSBVV8cdTw0OHpS,269271,4
3I8yVFjvJoOBM9tX4ZpxEL,6YAG0Li1BoUkmhc8iycY6l,2017-08-25T04:23:30Z,Ryd,Steve Lacy,0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,audio_features,3I8yVFjvJoOBM9tX4ZpxEL,spotify:track:3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/tracks/3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/audio-analysis/3I8yVFjvJoOBM9tX4ZpxEL,140182,4
5mSJgLW43dmFEMK50ECr0S,6YAG0Li1BoUkmhc8iycY6l,2017-08-25T19:29:11Z,"Father, Father",Jay Prince,0.629,0.749,1,-5.414,1,0.0674,0.0498,0.0104,0.494,0.69,130.016,audio_features,5mSJgLW43dmFEMK50ECr0S,spotify:track:5mSJgLW43dmFEMK50ECr0S,https://api.spotify.com/v1/tracks/5mSJgLW43dmFEMK50ECr0S,https://api.spotify.com/v1/audio-analysis/5mSJgLW43dmFEMK50ECr0S,206769,4
3FkTxVBsQHrwMh3IyfKO81,6YAG0Li1BoUkmhc8iycY6l,2017-08-26T19:50:43Z,Dark Red,Steve Lacy,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,audio_features,3FkTxVBsQHrwMh3IyfKO81,spotify:track:3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/tracks/3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/audio-analysis/3FkTxVBsQHrwMh3IyfKO81,173104,4
2aGdUcIFCB8vjxqibN3JhZ,6YAG0Li1BoUkmhc8iycY6l,2017-08-27T00:58:54Z,Gap in the Clouds,Yellow Days,0.596,0.533,9,-8.391,1,0.0372,0.592,0.0113,0.31,0.205,139.935,audio_features,2aGdUcIFCB8vjxqibN3JhZ,spotify:track:2aGdUcIFCB8vjxqibN3JhZ,https://api.spotify.com/v1/tracks/2aGdUcIFCB8vjxqibN3JhZ,https://api.spotify.com/v1/audio-analysis/2aGdUcIFCB8vjxqibN3JhZ,280074,4
1DRW9bQzt2SE8f7H4KJZyL,6YAG0Li1BoUkmhc8iycY6l,2017-08-27T02:06:53Z,Sky Walker,Miguel,0.629,0.717,6,-5.706,1,0.0638,0.0876,0,0.358,0.129,145.959,audio_features,1DRW9bQzt2SE8f7H4KJZyL,spotify:track:1DRW9bQzt2SE8f7H4KJZyL,https://api.spotify.com/v1/tracks/1DRW9bQzt2SE8f7H4KJZyL,https://api.spotify.com/v1/audio-analysis/1DRW9bQzt2SE8f7H4KJZyL,260077,4
0c6DDLA4rsGGNXWZM5oZdS,6YAG0Li1BoUkmhc8iycY6l,2017-08-27T03:09:35Z,Doubt It,KYLE,0.718,0.773,6,-6.512,1,0.426,0.487,0,0.0926,0.764,74.857,audio_features,0c6DDLA4rsGGNXWZM5oZdS,spotify:track:0c6DDLA4rsGGNXWZM5oZdS,https://api.spotify.com/v1/tracks/0c6DDLA4rsGGNXWZM5oZdS,https://api.spotify.com/v1/audio-analysis/0c6DDLA4rsGGNXWZM5oZdS,218371,4
3E895HtTn6lB40SA0l9EkL,6YAG0Li1BoUkmhc8iycY6l,2017-08-28T03:01:50Z,Take Me Away (feat. Syd),Daniel Caesar,0.395,0.409,6,-8.58,1,0.056,0.708,1.62e-05,0.0982,0.193,74.088,audio_features,3E895HtTn6lB40SA0l9EkL,spotify:track:3E895HtTn6lB40SA0l9EkL,https://api.spotify.com/v1/tracks/3E895HtTn6lB40SA0l9EkL,https://api.spotify.com/v1/audio-analysis/3E895HtTn6lB40SA0l9EkL,226116,4
1jQfgl9WRle7D8a3GXLwaD,6YAG0Li1BoUkmhc8iycY6l,2017-08-28T04:03:29Z,Transform (feat. Charlotte Day Wilson),Daniel Caesar,0.498,0.292,5,-10.656,1,0.031,0.511,1.9e-05,0.256,0.348,68.963,audio_features,1jQfgl9WRle7D8a3GXLwaD,spotify:track:1jQfgl9WRle7D8a3GXLwaD,https://api.spotify.com/v1/tracks/1jQfgl9WRle7D8a3GXLwaD,https://api.spotify.com/v1/audio-analysis/1jQfgl9WRle7D8a3GXLwaD,280587,4
1Mza2sr6tPhy6jjI3HB9fW,6YAG0Li1BoUkmhc8iycY6l,2017-08-28T03:40:57Z,Hold Me Down,Daniel Caesar,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,audio_features,1Mza2sr6tPhy6jjI3HB9fW,spotify:track:1Mza2sr6tPhy6jjI3HB9fW,https://api.spotify.com/v1/tracks/1Mza2sr6tPhy6jjI3HB9fW,https://api.spotify.com/v1/audio-analysis/1Mza2sr6tPhy6jjI3HB9fW,231268,4
6R6ihJhRbgu7JxJKIbW57w,6YAG0Li1BoUkmhc8iycY6l,2017-08-28T04:59:56Z,Provider,Frank Ocean,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,audio_features,6R6ihJhRbgu7JxJKIbW57w,spotify:track:6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,243238,4
59acp1OhcvxwVBwQJBYKuX,6YAG0Li1BoUkmhc8iycY6l,2017-08-28T05:56:29Z,Loose,Daniel Caesar,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,audio_features,59acp1OhcvxwVBwQJBYKuX,spotify:track:59acp1OhcvxwVBwQJBYKuX,https://api.spotify.com/v1/tracks/59acp1OhcvxwVBwQJBYKuX,https://api.spotify.com/v1/audio-analysis/59acp1OhcvxwVBwQJBYKuX,185523,1
1RMJOxR6GRPsBHL8qeC2ux,6YAG0Li1BoUkmhc8iycY6l,2017-08-30T03:45:10Z,Best Part (feat. H.E.R.),Daniel Caesar,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4
2EEeOnHehOozLq4aS0n6SL,6YAG0Li1BoUkmhc8iycY6l,2017-08-30T03:45:10Z,iSpy (feat. Lil Yachty),KYLE,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107,4
5rkO3frgsxvadoYTBmfrRS,6YAG0Li1BoUkmhc8iycY6l,2017-08-30T03:45:10Z,Impression Of You (feat. Patrick Baker) - Original Mix,Giraffage,0.606,0.598,3,-6.402,0,0.0371,0.00255,0.000176,0.0856,0.364,141.956,audio_features,5rkO3frgsxvadoYTBmfrRS,spotify:track:5rkO3frgsxvadoYTBmfrRS,https://api.spotify.com/v1/tracks/5rkO3frgsxvadoYTBmfrRS,https://api.spotify.com/v1/audio-analysis/5rkO3frgsxvadoYTBmfrRS,216338,4
6gU9OKjOE7ghfEd55oRO57,6YAG0Li1BoUkmhc8iycY6l,2017-08-30T03:45:10Z,The Weekend,SZA,0.487,0.366,8,-9.405,0,0.0531,0.241,0,0.126,0.161,68.191,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,5
4xyoLXrUb0cpROQwZe1ggb,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:16Z,Know,Syd,0.496,0.65,5,-3.867,1,0.103,0.254,8.68e-06,0.101,0.551,134.9,audio_features,4xyoLXrUb0cpROQwZe1ggb,spotify:track:4xyoLXrUb0cpROQwZe1ggb,https://api.spotify.com/v1/tracks/4xyoLXrUb0cpROQwZe1ggb,https://api.spotify.com/v1/audio-analysis/4xyoLXrUb0cpROQwZe1ggb,214707,4
0R3OnUm6RgIpRFcckCoi0x,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:26Z,Jungle,H.E.R.,0.653,0.265,4,-12.324,0,0.0709,0.702,0.000215,0.0963,0.367,99.732,audio_features,0R3OnUm6RgIpRFcckCoi0x,spotify:track:0R3OnUm6RgIpRFcckCoi0x,https://api.spotify.com/v1/tracks/0R3OnUm6RgIpRFcckCoi0x,https://api.spotify.com/v1/audio-analysis/0R3OnUm6RgIpRFcckCoi0x,304653,4
6R6ihJhRbgu7JxJKIbW57w,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:32Z,Provider,Frank Ocean,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,audio_features,6R6ihJhRbgu7JxJKIbW57w,spotify:track:6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,243238,4
3E895HtTn6lB40SA0l9EkL,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:36Z,Take Me Away (feat. Syd),Daniel Caesar,0.395,0.409,6,-8.58,1,0.056,0.708,1.62e-05,0.0982,0.193,74.088,audio_features,3E895HtTn6lB40SA0l9EkL,spotify:track:3E895HtTn6lB40SA0l9EkL,https://api.spotify.com/v1/tracks/3E895HtTn6lB40SA0l9EkL,https://api.spotify.com/v1/audio-analysis/3E895HtTn6lB40SA0l9EkL,226116,4
2EEeOnHehOozLq4aS0n6SL,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:52Z,iSpy (feat. Lil Yachty),KYLE,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107,4
5rkO3frgsxvadoYTBmfrRS,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:47:52Z,Impression Of You (feat. Patrick Baker) - Original Mix,Giraffage,0.606,0.598,3,-6.402,0,0.0371,0.00255,0.000176,0.0856,0.364,141.956,audio_features,5rkO3frgsxvadoYTBmfrRS,spotify:track:5rkO3frgsxvadoYTBmfrRS,https://api.spotify.com/v1/tracks/5rkO3frgsxvadoYTBmfrRS,https://api.spotify.com/v1/audio-analysis/5rkO3frgsxvadoYTBmfrRS,216338,4
0c6DDLA4rsGGNXWZM5oZdS,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:08Z,Doubt It,KYLE,0.718,0.773,6,-6.512,1,0.426,0.487,0,0.0926,0.764,74.857,audio_features,0c6DDLA4rsGGNXWZM5oZdS,spotify:track:0c6DDLA4rsGGNXWZM5oZdS,https://api.spotify.com/v1/tracks/0c6DDLA4rsGGNXWZM5oZdS,https://api.spotify.com/v1/audio-analysis/0c6DDLA4rsGGNXWZM5oZdS,218371,4
3FkTxVBsQHrwMh3IyfKO81,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:17Z,Dark Red,Steve Lacy,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,audio_features,3FkTxVBsQHrwMh3IyfKO81,spotify:track:3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/tracks/3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/audio-analysis/3FkTxVBsQHrwMh3IyfKO81,173104,4
3I8yVFjvJoOBM9tX4ZpxEL,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:21Z,Ryd,Steve Lacy,0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,audio_features,3I8yVFjvJoOBM9tX4ZpxEL,spotify:track:3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/tracks/3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/audio-analysis/3I8yVFjvJoOBM9tX4ZpxEL,140182,4
3XAFrOZbJYdMaHGP4qutqs,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:25Z,Some,Steve Lacy,0.51,0.666,4,-7.474,0,0.0638,0.0248,0.058,0.0758,0.106,103.584,audio_features,3XAFrOZbJYdMaHGP4qutqs,spotify:track:3XAFrOZbJYdMaHGP4qutqs,https://api.spotify.com/v1/tracks/3XAFrOZbJYdMaHGP4qutqs,https://api.spotify.com/v1/audio-analysis/3XAFrOZbJYdMaHGP4qutqs,180696,4
4MjwsWg92Z6gZC5RLz38dF,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:39Z,In the Hills (feat. Romey Rome),Caleon Fox,0.853,0.637,11,-10.872,0,0.156,0.241,1.5e-05,0.103,0.503,110.02,audio_features,4MjwsWg92Z6gZC5RLz38dF,spotify:track:4MjwsWg92Z6gZC5RLz38dF,https://api.spotify.com/v1/tracks/4MjwsWg92Z6gZC5RLz38dF,https://api.spotify.com/v1/audio-analysis/4MjwsWg92Z6gZC5RLz38dF,160159,4
2fXwCWkh6YG5zU1IyvQrbs,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:48:49Z,Broken Clocks,SZA,0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4
0oqkw7Q8tQ7mcWYEx0QXxI,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:49:23Z,Janet,Berhana,0.81,0.308,0,-8.194,1,0.0818,0.354,0,0.0899,0.56,120.012,audio_features,0oqkw7Q8tQ7mcWYEx0QXxI,spotify:track:0oqkw7Q8tQ7mcWYEx0QXxI,https://api.spotify.com/v1/tracks/0oqkw7Q8tQ7mcWYEx0QXxI,https://api.spotify.com/v1/audio-analysis/0oqkw7Q8tQ7mcWYEx0QXxI,204000,4
1MVpa4w2TsjgUoJxMRAP0Z,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:49:27Z,GOAT,Ari Lennox,0.696,0.581,8,-5.257,0,0.199,0.363,0,0.108,0.815,144.856,audio_features,1MVpa4w2TsjgUoJxMRAP0Z,spotify:track:1MVpa4w2TsjgUoJxMRAP0Z,https://api.spotify.com/v1/tracks/1MVpa4w2TsjgUoJxMRAP0Z,https://api.spotify.com/v1/audio-analysis/1MVpa4w2TsjgUoJxMRAP0Z,147107,4
6Nle9hKrkL1wQpwNfEkxjh,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:49:52Z,Chanel,Frank Ocean,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,audio_features,6Nle9hKrkL1wQpwNfEkxjh,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh,210285,4
4sln3hvqGxLEUCcAmTO4pR,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:50:19Z,Augustine,Blood Orange,0.75,0.606,6,-9.928,1,0.0726,0.153,0.000289,0.316,0.115,119.99,audio_features,4sln3hvqGxLEUCcAmTO4pR,spotify:track:4sln3hvqGxLEUCcAmTO4pR,https://api.spotify.com/v1/tracks/4sln3hvqGxLEUCcAmTO4pR,https://api.spotify.com/v1/audio-analysis/4sln3hvqGxLEUCcAmTO4pR,231189,4
6PGoSes0D9eUDeeAafB2As,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:54:49Z,LOVE. FEAT. ZACARI.,Kendrick Lamar,0.798,0.582,10,-7.38,1,0.103,0.29,0,0.153,0.766,126.075,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4
7KXjTSCq5nL1LoYtL7XAwS,7Iw0yI71QX59zyFq0kAZTS,2017-09-02T03:58:21Z,HUMBLE.,Kendrick Lamar,0.904,0.611,1,-6.842,0,0.0888,0.000259,2.03e-05,0.0976,0.4,150.02,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
5PnBpKOVvQxeFvXVNYSoxs,7Iw0yI71QX59zyFq0kAZTS,2017-09-06T03:21:36Z,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",Hundred Waters,0.418,0.794,11,-4.973,1,0.0816,0.08,0,0.329,0.178,129.434,audio_features,5PnBpKOVvQxeFvXVNYSoxs,spotify:track:5PnBpKOVvQxeFvXVNYSoxs,https://api.spotify.com/v1/tracks/5PnBpKOVvQxeFvXVNYSoxs,https://api.spotify.com/v1/audio-analysis/5PnBpKOVvQxeFvXVNYSoxs,241846,4
7zFXmv6vqI4qOt4yGf3jYZ,7Iw0yI71QX59zyFq0kAZTS,2017-09-12T15:04:06Z,Get You (feat. Kali Uchis),Daniel Caesar,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4
6wOdpwaVrRtWlVSQNMBNQU,7Iw0yI71QX59zyFq0kAZTS,2017-09-12T15:04:35Z,Some Girl,GoldLink,0.424,0.606,6,-6.062,0,0.159,0.106,0.000272,0.144,0.397,213.788,audio_features,6wOdpwaVrRtWlVSQNMBNQU,spotify:track:6wOdpwaVrRtWlVSQNMBNQU,https://api.spotify.com/v1/tracks/6wOdpwaVrRtWlVSQNMBNQU,https://api.spotify.com/v1/audio-analysis/6wOdpwaVrRtWlVSQNMBNQU,342244,4
22jnEneSABg4vRCR1vow7F,7Iw0yI71QX59zyFq0kAZTS,2017-09-12T15:04:44Z,Violet,Daniel Caesar,0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.101,0.179,129.975,audio_features,22jnEneSABg4vRCR1vow7F,spotify:track:22jnEneSABg4vRCR1vow7F,https://api.spotify.com/v1/tracks/22jnEneSABg4vRCR1vow7F,https://api.spotify.com/v1/audio-analysis/22jnEneSABg4vRCR1vow7F,144000,4
2qw9wGBNz5dBxocELAauwy,7Iw0yI71QX59zyFq0kAZTS,2017-09-12T15:04:56Z,Callin' on Me,Matt Martians,0.413,0.822,9,-6.194,1,0.167,0.0712,0.00316,0.494,0.465,89.93,audio_features,2qw9wGBNz5dBxocELAauwy,spotify:track:2qw9wGBNz5dBxocELAauwy,https://api.spotify.com/v1/tracks/2qw9wGBNz5dBxocELAauwy,https://api.spotify.com/v1/audio-analysis/2qw9wGBNz5dBxocELAauwy,349187,4
